,url,title,author,release_time,content
10,http://toutiao.com/group/6798465611807588867/,2019年中国10大港口,汇盛资讯,2020-02-29 00:10:34,"中国港口2019年排名是宁波舟山港、上海港、唐山港、广州港、青岛港、苏州港、天津港、日照港、烟台港、大连港。
1、宁波舟山港
宁波舟山港以55796万吨的货物吞吐量继续维持“世界第一大港”的地位，该港作为上海国际航运中心的重要组成部分，是服务长江经济带、建设舟山江海联运服务中心的核心载体。据2019年7月舟山市港航和口岸管理局网站信息显示，舟山港域南部海域共有锚地44个，其中20万吨级以上的锚地有11个，10至20万吨级的锚地有8个。
2、上海港
上海港港区有黄浦江66.6千米及长江口南水道南岸106.5千米两部分。上海港区陆域由长江口南岸港区、杭州湾北岸港区、黄浦江港区、洋山深水港区组成。黄浦江涨落潮时为往复流，弯道附近水流较急。上海港港区有沪宁、沪杭、沪青平、沪乍、嘉浏等高速公路与江苏和浙江对接，并联通全国高速公路网。
3、唐山港
唐山港是河北省、北京市、华北及西北部分地区经济发展和对外开放的重要窗口之一。地处渤海湾北岸，沿大沽口至秦皇岛海岸的岬角上，大清河口与滦河口之间。唐山港通航以来，重点强化了煤炭、钢铁、矿石等优势货种的运输，同时发展了汽车、机电产品、化工产品等新货种的运输市场，吞吐量连年增长。
4、广州港
1978年以来，广州港发展成为中国综合运输体系的重要枢纽和华南地区对外贸易的重要口岸。从珠江口至南沙港区的航道通航水深－17米，通航宽度243米，可满足10万吨级集装箱船舶不乘潮单向通航、兼顾12万吨级散货船乘潮单向通航、5万吨级船舶不乘潮双向通航进出南沙港区。
5、青岛港
青岛港位于山东半岛胶州湾畔，濒临黄海，与日本和朝鲜半岛隔海相望，是中国沿黄河流域和环太平洋西岸的国际贸易口岸和中转枢纽。截至2018年底，青岛港有集装箱航线160多条。2017年，青岛港货物吞吐量突破5.1亿吨，其中集装箱吞吐量突破1831万标准箱。2018年，完成操作箱量115.4万TEU，港口货物吞吐量世界排名第六。
6、苏州港
苏州港地处长江入海口的咽喉地带，西起长山，东至浏河口南，东南紧邻上海，西南为经济发达的苏、锡、常地区。由原中国国家一类开放口岸张家港港、常熟港和太仓港三港合一组建成的新兴港口，原三个港口相应成为苏州港张家港港区、常熟港区和太仓港区。2018年，苏州港港口货物吞吐量世界排名第七。
7、天津港
天津港地处渤海湾西端，背靠雄安新区，辐射东北、华北、西北等内陆腹地，连接东北亚与中西亚，是京津冀的海上门户，是中蒙俄经济走廊东部起点、新亚欧大陆桥重要节点、21世纪海上丝绸之路战略支点。2018年，天津港货物吞吐量44604万吨，外贸货物吞吐量完成25864万吨。
8、日照港
日照港东临黄海，北与青岛港、南与连云港港毗邻，隔海与日本、韩国、朝鲜相望，是中国重点发展的沿海20个主枢纽港之一。2018年上半年，日照港集团完成吞吐量1.94亿吨，居当时中国沿海港口第8位，当时世界港口排名第11位，2018年，日照港吞吐量跃居当时中国沿海港口第七位。
9、烟台港
烟台港位于山东半岛北侧芝罘湾内，东北亚国际经济圈的核心地带，是中国沿海25个重要枢纽港口之一；是中国沿海南北大通道的重要枢纽和贯通日韩至欧洲新欧亚大陆桥的重要节点。据2019年8月烟台港官网显示，烟台港主营业务包括客运滚装物流、集装箱、管道运输、液化油品、散杂货。
10、大连港
大连港位于辽东半岛南端的大连湾内，是该区域进入太平洋，面向世界的海上门户。截至2019年7月，大连港主要从事原油，成品油及液体化工品装、卸、储运服务、客运服务等方面业务。"
11,http://toutiao.com/group/6479182187739480590/,,,,
12,http://toutiao.com/group/6867440547154362883/,中国港口吞吐量最强的港口，上海港排第二，第一是谁你知道吗？,民生播报,2020-09-01 16:56:42,"随着我国经济的不断发展和海上丝绸之路建设，以及进出口贸易的持续增长，中国的港口吞吐量是一日千里，本期我们对比盘点一下全国也是全世界吞吐量最强的港口，让你领略一下这些地表超级工程。
当今世界要数运输量最大、价格最便宜的运输方式，无疑还是轮船运输。所以一个国家港口的繁盛与否决定着这个国家的经济盛衰。世界上的三十五个国际化城市中，其中就有三十一个是由于港口而发展起来的。而在全球排名前十的城市中均为港口城市，并且全球财富的百分之五十都集中在沿海的港口城市。因此无论在任何国家和地区，港口的繁忙程度和吞吐量，都是衡量这个城市经济发展乃至区域经济发展的一个重要指标。
从这一点也彰显了港口的发展对一个国家和地区的重要性。随着我们中国进出口贸易的不断发展，我国的港口吞吐量顺应也在不断的加强和升级，一日千里，在世界港口繁忙性排名前二十五的港口中，中国港口就有十一个，占比最高，达到了百分之四十四。那么你知道全国的港口谁家最强吗？
有人说，往来贸易量排名第一非上海莫属。确实，上海港口的体量十分惊人，它位于长江入海口，水域面积3620.2平方公里，这是香港面积的近四倍。截至2016年年底，上海港已经与全球二百一十四个国家和地区的五百多个港口建立了集装箱货物的贸易往来，拥有国际航线约八十余条。在2016年，上海港完成了货物吞吐量7.02亿吨，完成集装箱吞吐量3713万标准箱，但是即使规模如此宏大，上海港依然不是中国吞吐量最大的港口，那么到底哪个港口的风头能够盖过上海港呢？
这就是位于宁波的舟山港。宁波舟山港是浙江省宁波市舟山市港口，宁波舟山港总共有北仑、洋山、六横等十九个港区组成，共有生产泊位六百二十多座，其中万吨级以上的大型泊位就将近一百六十座，五万吨级以上的大型、特大型深水泊位有九十多座。截至一八年的六月，宁波舟山港共有集装箱航线约二百五十条，其中远洋干线一百二十余条，月均航线约一千五百万，2019年宁波舟山港完成货物吞吐量11.19亿吨，已经连续十一年位居世界第一，完成集装箱吞吐量超两千七百五十三万标准箱。
所以人们说世界贸易看中国，中国贸易看宁波，而同时能够坐拥世界吞吐量最大的两个港口的国家，也就只有咱们中国了。其实不光是上海和宁波舟山的两个港口，去年全国过亿吨的港口就已经达到了四十一座，过两亿吨的更是超过了一半。这其中就包括辽宁的大连港、锦州港，山东的青岛港，烟台港，天津的天津港，福建的厦门港和福州港等等，这些港口都将随着国家一带一路的建设，在日后的作用中会体现得愈发重要，也愈发强大。"
13,https://3w.huanqiu.com/a/327eab/9CaKrnKnTpR?agt=20,,,,
14,http://news.xinhuanet.com/politics/2017-06/19/c_1121168274.htm,,,,
15,http://toutiao.com/group/6867096163628253708/,全球集装箱港口TOP10最新排名出炉，8个港口货量同比下降,搜航网,2020-08-31 18:40:20,"关于新冠肺炎对集装箱港口的影响和猜测不绝于耳。可以肯定的是，2020年全球集装箱吞吐量将会下降，降幅可与2008年的全球金融危机时期相比。
与2019年第一季度相比，今年第一季度全球集装箱港口处理量下降了约4%，然而，这仅部分反映出中国自2月底开始的停工停产对供应方面造成的冲击，北欧港口直到4月下旬才受到全面影响。
真正的痛苦体现在第二季度的数据上，不仅中国的出口明显被滞后，北美和欧洲的遏制措施才明显生效。据德鲁里表示，主要经济体的隔离和关闭对需求造成的巨大冲击，预计今年的港口吞吐量约下降9%。
不过，2020年上半年主要箱式港口的吞吐量数据已经很大程度作了说明。
▲2020年上半年十大港口吞吐量对比（来源：Lloyd's List）
这次全球十大集装箱港排名对比，包括香港港在内的中国港口共包揽七席，余下的第二、第六、第十名分别由新加坡港、韩国釜山港、荷兰鹿特丹港摘得。
按吞吐量计，全球十大集装箱港口排序依次为上海港、新加坡港、宁波-舟山港、深圳港、广州港、釜山港、青岛港、香港港、天津港、迪拜港。
全球前十港口队列中未有新面孔出现，位次变化最明显的就是宁波-舟山港和香港港。宁波-舟山港继超越香港港，首次跻身世界前五后，又一鼓作气超越深圳港，集装箱吞吐量多出深圳港218万标箱，坐上了第三名的宝座，香港港则滑出前五位居第八。
在截至今年6月底，前十大集装箱港口共处理了118,29万TEU，与2019年同期水平相比下降了3.8%，其中有8个港口的吞吐量下降了，只有天津和青岛的吞吐量有所上升，不过增幅很小，分别为3%和0.4%。
值得注意的是，连年坐稳全球第一宝座的仍为我国的上海港，其以2006万标箱的吞吐量位居第一，但今年上半年吞吐量还是下降了近7%，与第二名的新加坡港多222万标箱。
深圳港跌幅最大为10.8%，深圳港今年上半年完成集装箱吞吐量1107万标准箱，首次跌出了全球第三的位置，这次排在了第四。
宁波-舟山港近年发展势头迅猛，上半年处理了1325万标箱，将曾经连续11年排名全球集装箱港口第五位的釜山港拉下马，之后马不停蹄，又夺得了第三的位置。
除了排名前十大的港口，其他港口发布的今年前六个月的吞吐量数据，情况与此类似。
例如，欧洲港口也受到封锁的冲击，汉堡港上半年吞吐量下降了12.1％；西班牙的巴塞罗那港和法国的勒阿弗尔港的吞吐量也分别下降了21％和28％。
在美国，西海岸的洛杉矶萎缩了17.1％；东海岸的纽约和新泽西州则为7.9％，与整个北美地区的情况类似。
尽管亚洲显示出更大的弹性，但就可比性提升而言，该地区半年表现仍然落后。如马来西亚的巴生港（-9％）和泰国的Laem Chabang（-5％）都报告了前六个月的货运量下降。
那些成功报告2020年上半年吞吐量有所改善的港口，很大程度上是由于承运人环路和线路的重组和合理化。
8月初，航运咨询机构德鲁里（Drewry）发布了对集装箱港口行业的修订展望，预计2019年至2024年港口的吞吐量平均将增长3.5％。
按TEU计算，这五年期间将从2019年的8.01亿标准箱，增加到2024年的9.51亿标准箱。
欧洲和北美的增长率将保持在2.3％，相当温和。预计亚洲的情况会略微好一些，五年期间的平均增长率为3.9％；而中东地区的吞吐量预计将增长4.5％，表现最好的。
▲2019-2024年区域集装箱预计处理量和平均增长
即便如此，德鲁里说，如果新冠肺炎病例的再次出现扩大，在预测期内导致进一步大范围的经济封锁，这种前景仍然存在风险。
德鲁里港口和码头高级分析师Eleanor Hadland在接受采访时说，如果不及时控制该病毒，则这段期间的年平均增长率将限制在0.8％之内。
更多国际航运资讯，关注搜航网！"
16,http://toutiao.com/group/6874745598554309127/,中国主要港口的货物吞吐量继续回升,万航网,2020-09-21 09:24:02,"中国港口协会的数据显示，随着有效的防疫措施使经济活动正常化，中国主要港口的货物吞吐量继续恢复。
该协会监测的货物吞吐量在9月初同比增长了9％，外贸吞吐量增长了16.5％。
该协会称，集装箱吞吐量同比增长7.4％，比8月下旬的速度提高了4.7个百分点。


随着COVID-19的减弱，生产和生活秩序得到恢复，中国的货运逐渐恢复了正常增长。
官方数据显示，8月份中国制造业的采购经理人指数（PMI）为51。高于50表明扩张，而低于50表明经济收缩。这是该数字连续第六个月保持在扩张范围内。
8月份生产子分类指数为53.5，新订单分类指数为52。衡量新出口订单的分类指数增加了0.7点，至49.1。"
17,https://m.gmw.cn/gallery/202004/02/33709011.html,,,,
18,http://toutiao.com/group/6691923966518362637/,世界十大港口，中国拥有七个，有一个省占两个,运去哪,2019-05-17 17:22:44,"中国是一个幅员辽阔的大国，除了960万平方公里的陆地面积外，还有470多万平方公里的水域面积，由北到南依次为渤海、黄海、东海、南海，大陆海岸线长达1.8万多千米，还有1.4万多千米的岛屿岸线，大小岛屿有7600多个，有六个海洋邻国，中国是名副其实的海洋大国。按照最新数据统计，在现在的世界十大港口中，中国独占其七，而中国有个省则直接占

中国自古以来就是海洋大国，宋朝时中国海洋实力快速发展，有着泉州、明州（现宁波）、广州等世界性的大港口，是世界第一大海贸强国，明朝时期郑和下西洋更是将中国海上实力发展到顶峰，但清朝长达近三百年的海上封禁政策严重迟滞了中国海洋实力的发展，漫长的海岸线上只有着广州这个在当时算得上是大港口。

经过漫长的发展，新中国以来，中国大力发展海洋实力，尤其是改革开放以后，中国的外贸出口飞速发展，这就必须要求具备数量充足的超大型港口。而经过四十年的发展，中国已经是全球排名第一的贸易大国，地球上近四分之一贸易额要在这里产生，这意味着每年动辄以万亿美元计的货物要进出中国，而要完成这个近似天文数字般的货物交换，必须要拥有数目极其可观的港口，因此港口无疑在国民经济发展中扮演着越来越重要的角色。

截止2017年中国亿吨级大港数量达34个，万吨级及以上泊位2300余个，形成了环渤海、长三角、东南沿海、珠三角和西南沿海5个港口群。而为数众多的港口中，较大的港口从北到南依次有着大连港、营口、秦皇岛、天津、威海、青岛、烟台、日照、连云港、上海、扬州、宁波舟山、厦门、泉州、深圳、广州珠海、北海、防城、钦州、海口、三亚等。内河中更有着苏州、重庆等大型港口。

在中国如此众多的港口中，世界十大港口（按集装箱数量），中国一国就占了七个，而且世界三大港口中国直接占俩。分别是上海港（第一）、深圳港（第三）、宁波—舟山港（第四）、香港港（第五）、广州港（第七）、青岛港（第八）、天津港（第十）

在2017年的统计数据中显示，世界第一大港为中国的上海港，上海港早在2013年就已经问鼎世界第一大港，加上最新的上海洋山深水港投入使用，这个全世界自动化程度最高，最先进的港口将让上海港把第二名的新加坡远远甩在后面。

中国第二大港口也就是世界第三大港口深圳港，是中国最年轻的一批港口，从改革开放才正式开始建立。而世界第四的宁波舟山港则是世界货物吞吐量第一的港口，是世界上唯一吞吐量超过九亿吨的超级大港。有意思的是香港港和广州港以及深圳港是世界上罕见的三大港口是挨在一起的。都位于珠三角地区。这就是说，我国广东省以一省之地就占据了世界十大港口的第三和第七两大世界港口。这在世界上是独一份。毕竟仅广东省的经济总量就占了全国的八分之一。而这或许也是广东连续28年蝉联我国第一大经济大省的原因之一。

而青岛港则是世界罕见也是我国最佳的天然深水港，拥有着世界为数不多的可以满载停靠40万吨级以上货轮的陆基码头——董家口散货码头。而天津港则是世界最大的人工深水港，天津港是在淤泥质浅滩上挖海建港、吹填造陆建成的人工深水港。目前，天津港主航道水深已达21米，可满足30万吨级原油船舶和国际上最先进的集装箱船进出港。天津港之所以位居世界十大港口，主要是因为它 的辐射范围不仅是天津一地，更是京津冀乃至华北很多地方，而仅一个京津冀地区就占了我国GDP总量的十分之一。"
19,http://toutiao.com/group/6653673897772188172/,2018中国十大港口吞吐量排行榜出炉,地理广角,2019-02-03 15:32:56,"2018年，位列中国港口货物吞吐量前十大港口排行榜的依次为：1.宁波舟山港；2.上海港；3.唐山港；4.广州港；5.青岛港；6.苏州港；7.天津港；8.大连港；9.烟台港；10.日照港。
2018年，位列中国港口集装箱吞吐量前十大港口排行榜的依次为：1.上海港；2.宁波舟山港；3.深圳港；4.广州港；5.青岛港；6.天津港；7.厦门港；8.大连港；9.营口港；10.苏州港。"
20,http://www.nbd.com.cn/rss/toutiao/articles/1360562.html,,,,
21,http://m.yicai.com/news/100278515.html,,,,
22,http://news.qingdaonews.com/qingdao/2020-09/20/content_22338277.htm,,,,
23,http://toutiao.com/group/6758628097265762829/,2019年世界十大港口排名：前十，中国占7个,谓之无,2019-11-13 11:28:50,"2019世界十大港口排名分别为：第1上海港、第2新加坡港、第3宁波舟山港、第4深圳港、第5广州港、第6釜山港、第7香港港、第8青岛港、第9天津港、第10迪拜港。
1、上海港
上海港作为全球集装箱吞吐量第一大港，今年上半年，实现了2153.6万标准箱的吞吐量，比去年同期增长5%。其中，国际中转集装箱量增速明显，同比增长34.1%，并且首次实现了占全港吞吐量的10%以上。
2.新加坡港
区位：新加坡 面积：7平方公里 年均货物吨位：11.5亿吨（2017年） 年均集装箱吞吐量：3370万标准箱（2017年） 新加坡一直是国际航运和贸易中心闻名世界。受历史上英国统治和优越地理位置的影响，新加坡一直是连接亚洲与欧洲市场的重要中转场，也是南亚大部分区域商品的主要进出口过。2010年，新加坡港被上海港超越，居全球第二位。新加坡港务局和裕廊港是新加坡的主要港口。
3.深圳港
区位：中国广东省 面积：106平方公里（2005年） 年均货物吨位：2.51亿吨（2017年） 年均集装箱吞吐量：2520万标准箱（2017年） 深圳港是香港与中国大陆之间的贸易中转站，也是中国对外开放的窗口。其快速发展主要受惠于珠三角飞速发展的制造业及外向型经济的发展。
4.宁波-舟山港
区位：中国浙江省 面积：未有统计 年均货物吨位：8.5亿吨（2017年） 年均集装箱吞吐量：2460万标准箱（2017年） 宁波港历史悠久，始建于唐朝，一直以来承担着中国与日本、韩国之间的贸易往来。2006年，宁波港与舟山港合并。该港口贸易产品以铁矿石、煤炭、原有和化学制品为主。
5.釜山港
区位：韩国釜山 面积：2000平方公里 年均货物吨位：未知 年均集装箱吞吐量：2140万标准箱（2017年） 釜山是韩国颇具传奇色彩的港口城市，在朝鲜战争期间，许多人逃到该城市并留下，20世纪70年代，釜山的制造业繁荣给航运和贸易的发展带来巨大的发展机会。釜山港还是重要的邮轮停泊港，其国际客运码头是亚洲第二大邮轮港。
6.香港港
区位：中国香港 面积：2.17平方公里 年均货物吨位：未知 年均集装箱吞吐量：2100万标准箱（2017年） 香港是中国最具国际化的城市，位于珠三角附近，曾是历史上世界最繁忙的港口之一。香港港目前有9个集装箱码头，其处理的集装箱运输量中有60%都是进入香港。
7.广州港
区位：中国广东省 面积：70平方公里（2011年） 年均货物吨位：5.9亿吨（2017年） 年均集装箱吞吐量：2030万标准箱（2017年） 秦汉时期，广州古港是中国对外贸易的港口。唐宋时期，“广州通海夷道”是远洋航线，广州也被认为是海上丝绸之路的重要起点之一。广州港的新沙地区是外国汽车制造商车辆进口 的重要港口。
8.青岛港
区位：中国山东省 面积：420平方公里 年均货物吨位：5.1亿吨（2017年） 年均集装箱吞吐量：1830万标准箱（2017年） 青岛港位于黄海，处于中国和韩国之间，因此是中国面向韩国贸易的重要窗口。青岛港处理的货物只要包括煤炭、矿石、谷物和其他大宗物品的运输。青岛港还有一个石油和液体化学制品处理码头，可处理多达28万吨的船舶。
9. 阿里山港口
区位：阿联酋迪拜 面积：136平方公里 年均货物吨位：未知 年均集装箱吞吐量：1540万标准箱（2017年） 该港口于1979年开放，用以补充拉希德港的货物承载能力，如今成为中东最大的工业港口。目前其最大的集中向吞吐量可达1700万标准箱。阿里山港口被评为最有效率的港口之一。
10.天津港
区位：中国天津 面积：121平方公里 年均货物吨位：5亿吨（2017年） 年均集装箱吞吐量：1520万标准箱（2017年） 天津港是通往北京的主要水路入口，流入渤海湾。天津港自2010年启用以来成为世界上发展的港口之一。天津港同时也是邮轮接待港口，每年接待乘客超过10万名。"
24,https://m.gmw.cn/toutiao/2020-04/27/content_1301184813.htm,,,,
25,http://g2.m.cnr.cn/xml/524857126_tt_20191113.html,,,,
26,https://ql1d.com/newsjin/show/source/rss/type/1/id/12244305.html,,,,
27,http://toutiao.com/group/6815781588836549123/,港口的分类,奇阅,2020-04-15 11:53:34,"按用途分类
1、商港
供商船往来停靠，办理客、货运输业务的港口。一般具有停靠船舶、上下旅客、装卸货物、供应燃物料和修理船舶等所需要的各种设施和条件。按装卸货物的种类划分，有综合性港口和专业性港口两类。综合性港口系指装卸转运各种货物和从事客运服务的港口，如我国的上海港、大连港，世界大港鹿特丹、新加坡、纽约等均属此类。
2、工业港
为临近江、河、湖、海的大型工矿企业直接运输原材料、燃料和产成品而设置的港口。一般设在某个工业基地或加工业的中心，也可称为货主码头或业主码头。有的工业港只是在商港范围内划分一定的区域专门为某企业服务，港口业务由企业负责经营。如大连地区的甘井子大化码头、石油七厂码头；上海地区位于长江南岸的上海宝山钢铁总厂码头、位于杭州湾的上海金山石化总厂的陈山原油码头；日本的鹿岛、川崎、千叶等港口均属工业港。
3、渔港
供渔船停泊、避风、装卸渔获物和渔需物资的港口，是渔船队的基地。舟山群岛的定海港、大连渔港都是我国的著名渔港。渔获物易腐烂变质，一经卸港必须迅速处理，因此渔港般都设有鱼产品加工厂、鱼粉厂、网具厂、渔轮修造厂、冷藏库和收购转运站等设施。
4、军港
专攻海军舰船补给，停泊，训练使用的港口。有天然防浪屏幕或人工防浪设施，并可建造和修理舰船。军港是海军基地的组成部分，是为国家的军事和国防目的而建造的。军港常位于海湾等地势险要的战略要地，如俄罗斯的海参崴，美国的珍珠港，意大利的塔兰托以及我国的旅顺，均为世界上有名的军港。
5、避风港
供船舶在航行途中或在海上作业过程中躲避风浪和取得少量补给的港口。一 般是为抗风浪能力低的小型船舶、渔船和各种海上作业船而设置的。
按地理位置划分
1、海港
具指在自然地理条件和水文气象方面具有海洋性质，而且是为海船服务的港口。由于受风浪、潮汐、沿岸输沙等因素的影响，海港般需借助海湾、岛屿、岬角等天然屏障或人工建筑物掩护港口水坡。
2、河口港
指位于江河人海口处的港口。一般筑在河口区以内，有通海的深水航道，其水文有河道径流和海流潮汐的双重作用，可兼停海船和河船。世界上许多著名的大港，如莱茵河口的鹿特丹港、密西西比河口的新奧尔良港、长江口的上海港等都是河口港。
3、内河港
指位于江河或运河沿岸的港口。内河港多数以内贸运输为主，如我国南京、镇江、芜湖、武汉、重庆等都是长江上的主要内河港。
4、湖港
指位于湖泊沿岸或江河入湖口处的港口。湖港一般水位落差不大， 水面比较平静，水域宽阔，水深较大，是内河、湖泊运输和湖上各种活动的基地。我国的岳阳港，美国密西根潮畔的加哥港都属湖港。
按潮汐的影响划分
1、开敞港
指无船闸设备的港口。港口水面与江河或海洋水面相互通连，航道开敞港内水位随江河或海洋水面的涨落而上下波动。我国的港口大多属于此类。
2、闭合港
指在港口或航道中设有船闸设备的港口。英国的伦敦港，荷兰的阿姆斯特丹港都是闭合地。
3、混合港
在一个港口内，既有开阔的港池，又有闭合的港池，这类港口称为混合港，如比利时的安卫特港。
按等级划分
将港口按某一标准划分为若干不同的等级。
迄今为止，世界上还没有建立一个对所有国家的海河港口都适用的统一分类标准。但在不同的国家，往往根据不同的技术经济标准把港口划分为若干“等”或""级”。
例如：日本根据其港湾法，把港口分为(1)特别重要港口，即对促进国际贸易有特别重要性的港口；(2)重要港口，即对国家经济发展有重要作用的港口；(3)地方港口，即上述两种以外的港口；(4)避风港。
英国是根据港口吞吐量占国家全部吞吐总量的比重来确定港口等级的。挪威则是根据能接纳的船舶尺度和类型进行港口分级。
按所建港口的港址自然条件划分
1、天然港
指自然形成的、具有船舶驻泊、停靠所必须的避风条件，有足够的水域面积和水深，底质适于锚泊的港口。如香港、旧金山、里约热内卢并称为世界三大天然港口，东京港、安特卫普港、榆林港也属此类港口。
2、人工港
指经人工建筑防波堤，并开挖航道和港池而修建的港口。如法国的勒阿费尔港、秘鲁的马塔尼港、埃及的塞得港以及我国的天津新港等。"
